STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/22/86,,,,,0,"T,,0,2400",10.6,",,0",-1.1,",,0",5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/23/86,,,,,3.8,",,0,2400",6.1,",,0",-1.1,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/24/86,,,,,0,",,0,2400",4.4,",,0",-2.8,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/25/86,,,,,3.6,",,0,2400",11.1,",,0",-0.6,",,0",5,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/26/86,,,,,30.5,",,0,2400",6.7,",,0",-1.1,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/27/86,,,,,0,",,0,2400",3.3,",,0",-2.8,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/28/86,,,,,0,",,0,2400",5.6,",,0",0,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/29/86,,,,,0,"T,,0,2400",4.4,",,0",-0.6,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/30/86,,,,,0,",,0,2400",6.7,",,0",2.2,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/1/86,,,,,6.9,",,0,2400",5,",,0",0.6,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/2/86,,,,,4.6,",,0,2400",6.7,",,0",1.1,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/3/86,,,,,0,"T,,0,2400",2.8,",,0",-1.1,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/4/86,,,,,0,"T,,0,2400",0.6,",,0",-6.1,",,0",-6.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/5/86,,,,,0,",,0,2400",0.6,",,0",-8.3,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/6/86,,,,,0,"T,,0,2400",2.8,",,0",-1.7,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/7/86,,,,,15.5,",,0,2400",3.9,",,0",0.6,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/8/86,,,,,3,",,0,2400",5,",,0",1.7,",,0",5,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/9/86,,,,,0.5,",,0,2400",5,",,0",-8.9,",,0",-8.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/10/86,,,,,0,",,0,2400",-6.7,",,0",-11.1,",,0",-9.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/11/86,,,,,0,"T,,0,2400",0,",,0",-10.6,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/12/86,,,,,0,",,0,2400",-3.9,",,0",-15,",,0",-14.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/13/86,,,,,0,",,0,2400",-2.8,",,0",-15.6,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/14/86,,,,,0,",,0,2400",6.7,",,0",-4.4,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/15/86,,,,,0,",,0,2400",8.9,",,0",-4.4,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/16/86,,,,,0,"T,,0,2400",5,",,0",1.7,",,0",4.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/17/86,,,,,0,"T,,0,2400",5,",,0",1.1,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/18/86,,,,,0,",,0,2400",1.7,",,0",-2.2,",,0",-2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/19/86,,,,,0,",,0,2400",6.1,",,0",-3.3,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/20/86,,,,,0,",,0,2400",3.3,",,0",-3.3,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/21/86,,,,,0,",,0,2400",4.4,",,0",-5.6,",,0",-5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/22/86,,,,,0,",,0,2400",1.1,",,0",-7.2,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/23/86,,,,,0,",,0,2400",1.1,",,0",-2.2,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/24/86,,,,,0,",,0,2400",2.8,",,0",-0.6,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/25/86,,,,,0,"T,,0,2400",1.7,",,0",-2.8,",,0",-2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/26/86,,,,,0,"T,,0,2400",0.6,",,0",-2.8,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/27/86,,,,,0,",,0,2400",2.8,",,0",-2.2,",,0",-2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/28/86,,,,,0,",,0,2400",6.1,",,0",-3.3,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/29/86,,,,,0.8,",,0,2400",0.6,",,0",-2.2,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/30/86,,,,,0,",,0,2400",5,",,0",-0.6,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/31/86,,,,,0,",,0,2400",1.1,",,0",-1.1,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/1/87,,,,,2.8,",,0,2400",0.6,",,0",-1.7,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/2/87,,,,,0,"T,,0,2400",2.2,",,0",-0.6,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/3/87,,,,,0,",,0,2400",5,",,0",-3.3,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/4/87,,,,,0,",,0,2400",6.1,",,0",-4.4,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/5/87,,,,,0,",,0,2400",5.6,",,0",-3.3,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/6/87,,,,,0,"T,,0,2400",8.3,",,0",0.6,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/7/87,,,,,0,",,0,2400",2.8,",,0",-1.1,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/8/87,,,,,0,"T,,0,2400",0,",,0",-3.9,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/9/87,,,,,18.5,",,0,2400",-1.1,",,0",-5.6,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/10/87,,,,,4.1,",,0,2400",1.1,",,0",-1.7,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/11/87,,,,,0,",,0,2400",-0.6,",,0",-3.9,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/12/87,,,,,0,",,0,2400",6.1,",,0",-4.4,",,0",-2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/13/87,,,,,0,",,0,2400",5.6,",,0",-4.4,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/14/87,,,,,0,"T,,0,2400",7.2,",,0",0.6,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/15/87,,,,,0,"T,,0,2400",3.3,",,0",-0.6,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/16/87,,,,,0,"T,,0,2400",-0.6,",,0",-5.6,",,0",-2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/17/87,,,,,8.9,",,0,2400",-1.7,",,0",-3.3,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/18/87,,,,,1.5,",,0,2400",-1.7,",,0",-4.4,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/19/87,,,,,0,",,0,2400",-1.1,",,0",-6.7,",,0",-6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/20/87,,,,,0,"T,,0,2400",-4.4,",,0",-8.3,",,0",-7.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/21/87,,,,,0,"T,,0,2400",-1.7,",,0",-8.9,",,0",-2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/22/87,,,,,0.8,",,0,2400",-1.7,",,0",-11.1,",,0",-11.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/23/87,,,,,0,",,0,2400",-11.1,",,0",-19.4,",,0",-16.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/24/87,,,,,0,",,0,2400",-11.7,",,0",-20,",,0",-13.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/25/87,,,,,0,"T,,0,2400",-5.6,",,0",-16.1,",,0",-10.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/26/87,,,,,0,"T,,0,2400",-2.2,",,0",-12.8,",,0",-11.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/27/87,,,,,0.8,",,0,2400",-5,",,0",-12.2,",,0",-5,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/28/87,,,,,0,"T,,0,2400",1.7,",,0",-5,",,0",-3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/29/87,,,,,11.2,",,0,2400",1.1,",,0",-3.3,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/30/87,,,,,0.5,",,0,2400",1.1,",,0",-0.6,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/31/87,,,,,0,",,0,2400",2.2,",,0",-3.9,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/1/87,,,,,0,",,0,2400",7.8,",,0",1.7,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/2/87,,,,,0,",,0,2400",8.9,",,0",-2.2,",,0",5,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/3/87,,,,,0,",,0,2400",6.1,",,0",-1.1,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/4/87,,,,,0,",,0,2400",6.1,",,0",-5.6,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/5/87,,,,,0,",,0,2400",1.7,",,0",-3.9,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/6/87,,,,,0,",,0,2400",8.9,",,0",-1.7,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/7/87,,,,,0,",,0,2400",11.7,",,0",-1.1,",,0",7.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/8/87,,,,,0,",,0,2400",7.8,",,0",-3.9,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/9/87,,,,,0,",,0,2400",2.2,",,0",-8.3,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/10/87,,,,,0,",,0,2400",8.3,",,0",-4.4,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/11/87,,,,,0,",,0,2400",11.7,",,0",-1.7,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/12/87,,,,,0,",,0,2400",5,",,0",-1.7,",,0",-1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/13/87,,,,,0.3,",,0,2400",6.1,",,0",-1.7,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/14/87,,,,,0,"T,,0,2400",3.9,",,0",-3.9,",,0",-3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/15/87,,,,,0,",,0,2400",-3.3,",,0",-7.8,",,0",-7.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/16/87,,,,,0,"T,,0,2400",-2.2,",,0",-8.3,",,0",-4.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/17/87,,,,,0,",,0,2400",2.2,",,0",-4.4,",,0",-2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/18/87,,,,,0,",,0,2400",4.4,",,0",-4.4,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/19/87,,,,,0,",,0,2400",6.1,",,0",-4.4,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/20/87,,,,,0,",,0,2400",8.9,",,0",-5,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/21/87,,,,,0,",,0,2400",8.9,",,0",0.6,",,0",3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/22/87,,,,,0,"T,,0,2400",6.7,",,0",1.1,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/23/87,,,,,0,",,0,2400",8.3,",,0",-2.2,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/24/87,,,,,0,",,0,2400",5,",,0",-2.2,",,0",0,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/25/87,,,,,0,",,0,2400",6.7,",,0",-2.2,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/26/87,,,,,0,",,0,2400",5.6,",,0",-0.6,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/27/87,,,,,0,",,0,2400",6.7,",,0",0.6,",,0",3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2/28/87,,,,,19.6,",,0,2400",5.6,",,0",2.8,",,0",5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/1/87,,,,,1.3,",,0,2400",7.8,",,0",1.7,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/2/87,,,,,0,",,0,2400",11.7,",,0",-1.1,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/3/87,,,,,0,",,0,2400",9.4,",,0",-2.2,",,0",-0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/4/87,,,,,0,"T,,0,2400",10,",,0",-2.8,",,0",6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/5/87,,,,,0,"T,,0,2400",10,",,0",3.3,",,0",3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/6/87,,,,,0,",,0,2400",20.6,",,0",1.1,",,0",9.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/7/87,,,,,0,",,0,2400",23.9,",,0",6.7,",,0",10,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/8/87,,,,,0,",,0,2400",23.3,",,0",2.8,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/9/87,,,,,0,"T,,0,2400",2.8,",,0",-4.4,",,0",-4.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/10/87,,,,,0,"T,,0,2400",-1.1,",,0",-6.7,",,0",-3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/11/87,,,,,0,",,0,2400",1.7,",,0",-6.1,",,0",-3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/12/87,,,,,0,"T,,0,2400",8.3,",,0",-4.4,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/13/87,,,,,2.5,",,0,2400",2.8,",,0",-1.1,",,0",2.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/14/87,,,,,4.3,",,0,2400",7.8,",,0",0.6,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/15/87,,,,,0,"T,,0,2400",3.3,",,0",0,",,0",1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/16/87,,,,,0,",,0,2400",7.8,",,0",-1.1,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/17/87,,,,,0,",,0,2400",8.9,",,0",-0.6,",,0",3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/18/87,,,,,7.4,",,0,2400",7.2,",,0",2.8,",,0",3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/19/87,,,,,1.3,",,0,2400",11.1,",,0",3.3,",,0",3.9,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/20/87,,,,,0,",,0,2400",12.8,",,0",1.7,",,0",3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/21/87,,,,,0,",,0,2400",14.4,",,0",0,",,0",4.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/22/87,,,,,0,",,0,2400",16.7,",,0",3.3,",,0",7.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/23/87,,,,,0,",,0,2400",21.1,",,0",6.7,",,0",11.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/24/87,,,,,1.3,",,0,2400",20.6,",,0",6.7,",,0",10,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/25/87,,,,,1.3,",,0,2400",10,",,0",5.6,",,0",5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/26/87,,,,,0,"T,,0,2400",9.4,",,0",5.6,",,0",5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/27/87,,,,,0,"T,,0,2400",8.3,",,0",4.4,",,0",6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/28/87,,,,,0,"T,,0,2400",12.2,",,0",5.6,",,0",5.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/29/87,,,,,3.6,",,0,2400",11.1,",,0",-1.1,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/30/87,,,,,0,",,0,2400",1.7,",,0",-4.4,",,0",-4.4,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,3/31/87,,,,,0,",,0,2400",5.6,",,0",-5.6,",,0",1.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/1/87,,,,,1,",,0,2400",11.7,",,0",0.6,",,0",0.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/2/87,,,,,0,"T,,0,2400",3.3,",,0",-3.3,",,0",-3.3,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/3/87,,,,,0,"T,,0,2400",4.4,",,0",-5.6,",,0",-1.1,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/4/87,,,,,0,",,0,2400",10,",,0",-2.8,",,0",5,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/5/87,,,,,0,",,0,2400",11.1,",,0",4.4,",,0",6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/6/87,,,,,0,",,0,2400",13.3,",,0",5.6,",,0",7.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/7/87,,,,,0,",,0,2400",17.8,",,0",3.9,",,0",6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/8/87,,,,,0,",,0,2400",11.7,",,0",2.2,",,0",2.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/9/87,,,,,0,",,0,2400",22.8,",,0",-1.7,",,0",10.6,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/10/87,,,,,6.4,",,0,2400",24.4,",,0",7.8,",,0",7.8,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/11/87,,,,,10.9,",,0,2400",15.6,",,0",6.1,",,0",7.2,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/12/87,,,,,0,"T,,0,2400",15.6,",,0",6.1,",,0",6.7,",,0,2400"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/13/87,,,,,3.6,",,0,2400",15,",,0",5.6,",,0",11.7,",,0,2400"
